measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Qatar,Both,All ages,Malignant skin melanoma,Rate,2019,0.07763087924216762,0.12651986598379786,0.0443609210906568
Deaths,Qatar,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.09658143935688308,0.13167389206562782,0.06964407013668054
Deaths,Qatar,Both,All ages,Ovarian cancer,Rate,2019,0.6827787250815691,0.945280465616425,0.4358599702696265
Deaths,Qatar,Both,All ages,Testicular cancer,Rate,2019,0.03613671698388505,0.058166081590334755,0.020518940489351947
Deaths,Algeria,Both,All ages,Hodgkin lymphoma,Rate,2019,0.5360923548876021,0.6715424583783792,0.3946900990258745
Deaths,Algeria,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,3.1530065928345414,3.8052634585205327,2.547050644077697
Deaths,Algeria,Both,All ages,Multiple myeloma,Rate,2019,0.8365298998322024,1.1010964980327447,0.5326613659923715
Deaths,Algeria,Both,All ages,Leukemia,Rate,2019,2.4156789863030697,2.9738842828419965,1.8573579765245052
Deaths,Algeria,Both,All ages,Other neoplasms,Rate,2019,0.16163546989820535,0.23460811302760742,0.11863118065678069
Deaths,Brazil,Both,All ages,Larynx cancer,Rate,2019,2.5160987995638235,2.6450296278269865,2.3705876016775527
Deaths,Brazil,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,17.07111906763252,17.938888970593112,15.976626565853246
Deaths,Brazil,Both,All ages,Breast cancer,Rate,2019,9.28668726700327,9.864498743770467,8.657764728595156
Deaths,Brazil,Both,All ages,Cervical cancer,Rate,2019,5.111371824626742,6.079302956600283,4.727203798632236
Deaths,Brazil,Both,All ages,Uterine cancer,Rate,2019,1.4276953494607014,1.5272863133206827,1.3063083646528921
Deaths,Brazil,Both,All ages,Prostate cancer,Rate,2019,10.77280297509143,15.839544377306025,9.164846665512883
Deaths,Brazil,Both,All ages,Colon and rectum cancer,Rate,2019,12.485569729007873,13.1091677853997,11.577714676031116
Deaths,Brazil,Both,All ages,Lip and oral cavity cancer,Rate,2019,2.567838544073362,2.71502668742854,2.400928512167071
Deaths,Brazil,Both,All ages,Nasopharynx cancer,Rate,2019,0.24325522920123344,0.2586009758359234,0.2279898689450948
Deaths,Brazil,Both,All ages,Other pharynx cancer,Rate,2019,1.7850846933597153,1.9013618973872874,1.6620947849391334
Deaths,Brazil,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,2.448188817438836,2.8649993615781235,2.1226485317283754
Deaths,Greece,Both,All ages,Lip and oral cavity cancer,Rate,2019,2.5950995879402123,2.791882397264071,2.355737389604046
Deaths,Greece,Both,All ages,Nasopharynx cancer,Rate,2019,0.7776216875292796,0.8487324866009982,0.7086460888389837
Deaths,Greece,Both,All ages,Other pharynx cancer,Rate,2019,0.5082867759263276,0.5604631714790645,0.46166311592288073
Deaths,Greece,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,3.8223580214318242,4.228047405009115,3.057576475285327
Deaths,Greece,Both,All ages,Pancreatic cancer,Rate,2019,23.83176395067887,26.11242935437305,21.24960979057096
Deaths,Greece,Both,All ages,Malignant skin melanoma,Rate,2019,2.386722673888829,2.7154032858438883,1.4520591654528132
Deaths,Greece,Both,All ages,Non-melanoma skin cancer,Rate,2019,2.0853850238599296,2.3051037228704985,1.7979762338180143
Deaths,Greece,Both,All ages,Ovarian cancer,Rate,2019,7.312287765209783,8.079490649164887,6.444360640428378
Deaths,Greece,Both,All ages,Testicular cancer,Rate,2019,0.2416278344872968,0.26821244326119975,0.21598701248815444
Deaths,Greece,Both,All ages,Kidney cancer,Rate,2019,7.588278648178279,8.314175255897618,6.806905972031854
Deaths,Greece,Both,All ages,Bladder cancer,Rate,2019,16.87927196064997,18.57806947576949,15.127328644595059
Deaths,Greece,Both,All ages,Brain and central nervous system cancer,Rate,2019,12.158252233174592,13.715487329817226,8.170962775574198
Deaths,Greece,Both,All ages,Thyroid cancer,Rate,2019,1.011755189177932,1.1155568012748875,0.8819179568328996
Deaths,Greece,Both,All ages,Mesothelioma,Rate,2019,0.66628543461109,0.8927698164526594,0.5394599669497107
Deaths,Greece,Both,All ages,Hodgkin lymphoma,Rate,2019,1.8447365214694225,2.1737454151069664,1.5068968089543848
Deaths,Greece,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,5.3036764703194,5.89038135468296,4.683895095751487
Deaths,Greece,Both,All ages,Multiple myeloma,Rate,2019,5.66172475218712,6.219841574074852,4.656670844329579
Deaths,Greece,Both,All ages,Leukemia,Rate,2019,15.78278250102373,17.105752323137075,13.89524973971556
Deaths,Kyrgyzstan,Both,All ages,Hodgkin lymphoma,Rate,2019,0.1982202406919782,0.24297699272375003,0.15624364765896
Deaths,Niger,Both,All ages,Lip and oral cavity cancer,Rate,2019,0.4006398457257918,0.5490642786539512,0.26514549744556976
Deaths,Niger,Both,All ages,Nasopharynx cancer,Rate,2019,0.046965095364201785,0.06433735967913969,0.032851326613299474
Deaths,Niger,Both,All ages,Other pharynx cancer,Rate,2019,0.08359218855677489,0.12190216631440559,0.05786516746358656
Deaths,Niger,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.3080390740899736,0.4603547659850694,0.21165026351666116
Deaths,Niger,Both,All ages,Pancreatic cancer,Rate,2019,0.7067909443974324,1.0079077027060612,0.46967246538790847
Deaths,Niger,Both,All ages,Malignant skin melanoma,Rate,2019,0.08253545512688201,0.12091137075595627,0.05711818969243018
Deaths,Niger,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.098756923975875,0.138003390728081,0.050978709026174275
Deaths,Niger,Both,All ages,Ovarian cancer,Rate,2019,0.33103665228787144,0.5218784040697404,0.19575389507604152
Deaths,Niger,Both,All ages,Testicular cancer,Rate,2019,0.03322021578745517,0.06519727364766438,0.01927978935754634
Deaths,Niger,Both,All ages,Kidney cancer,Rate,2019,0.27181317058916094,0.4004320325946202,0.18121987756374386
Deaths,Niger,Both,All ages,Bladder cancer,Rate,2019,0.5999884262212708,0.8538051080049193,0.38148743268946456
Deaths,Niger,Both,All ages,Brain and central nervous system cancer,Rate,2019,0.8398723199825778,1.347112249232339,0.43311831920457566
Deaths,Niger,Both,All ages,Thyroid cancer,Rate,2019,0.015982388354985073,0.022974944876271858,0.011469392750368653
Deaths,Niger,Both,All ages,Mesothelioma,Rate,2019,0.03239049696341596,0.0582796670235699,0.01743388213751719
Deaths,Niger,Both,All ages,Hodgkin lymphoma,Rate,2019,0.12962510035571467,0.18418013390312726,0.09000959286415652
Deaths,Niger,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,0.4039381831141512,0.5827037264826818,0.27300124772197926
Deaths,Niger,Both,All ages,Multiple myeloma,Rate,2019,0.22367933545747418,0.29389954072309726,0.16344514095445872
Deaths,Niger,Both,All ages,Leukemia,Rate,2019,2.1745218807136526,3.3814599630514275,1.4081323873252216
Deaths,United States Virgin Islands,Both,All ages,Esophageal cancer,Rate,2019,7.555937580506424,8.883281688624242,6.1243146362089425
Deaths,United States Virgin Islands,Both,All ages,Stomach cancer,Rate,2019,17.084538620050797,19.820220832306102,14.430598457249545
Deaths,United States Virgin Islands,Both,All ages,Liver cancer,Rate,2019,4.644201508513164,5.466732394416552,3.8512886620848152
Deaths,Libya,Both,All ages,Uterine cancer,Rate,2019,0.668591560056661,0.9073575587760339,0.4436735884020559
Deaths,Libya,Both,All ages,Prostate cancer,Rate,2019,3.086723922483717,4.030073440725874,2.316955413255864
Deaths,Libya,Both,All ages,Colon and rectum cancer,Rate,2019,9.20912614195441,11.887652607394354,6.715739063562819
Deaths,Libya,Both,All ages,Lip and oral cavity cancer,Rate,2019,0.8390290569328367,1.0925201761685788,0.644770984639828
Deaths,Libya,Both,All ages,Nasopharynx cancer,Rate,2019,1.9712820729932976,2.5379583072684007,1.516463146529928
Deaths,Libya,Both,All ages,Other pharynx cancer,Rate,2019,0.20176678798797681,0.27151250145955524,0.15043067420913514
Deaths,Libya,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,1.7505150764209527,2.253680673628497,1.3006861983976759
Deaths,Libya,Both,All ages,Pancreatic cancer,Rate,2019,5.216440758187858,6.725588444259458,3.9929601725719954
Deaths,Libya,Both,All ages,Malignant skin melanoma,Rate,2019,0.18672298246812946,0.2484472184434441,0.12929360381002683
Deaths,Libya,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.34632188268370145,0.436129340218308,0.27180305639955893
Deaths,Ethiopia,Both,All ages,Prostate cancer,Rate,2019,2.130456558732693,3.476395902948902,1.126910691236603
Deaths,Ethiopia,Both,All ages,Colon and rectum cancer,Rate,2019,2.6534720304482176,3.720914220789556,1.9776477995515638
Deaths,Ethiopia,Both,All ages,Lip and oral cavity cancer,Rate,2019,0.7245469734772733,0.9420674117548039,0.4950632193294559
Deaths,Ethiopia,Both,All ages,Nasopharynx cancer,Rate,2019,0.4715677815504118,0.6228342715109508,0.29595977814351987
Deaths,Ethiopia,Both,All ages,Other pharynx cancer,Rate,2019,0.1393492070571159,0.20367270402814136,0.09348383148078054
Deaths,Ethiopia,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.48696056602457866,0.6208406939659398,0.36618923716306245
Deaths,Ethiopia,Both,All ages,Pancreatic cancer,Rate,2019,0.5599549644948931,0.8112990288792808,0.37655732403580466
Deaths,Ethiopia,Both,All ages,Malignant skin melanoma,Rate,2019,0.21342484432731879,0.290883783708398,0.16210341979766676
Deaths,Ethiopia,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.1995687300143136,0.2659956786411476,0.09149083604877345
Deaths,Ethiopia,Both,All ages,Ovarian cancer,Rate,2019,0.8479606357260103,1.3922400654247666,0.45866555738655407
Deaths,Ethiopia,Both,All ages,Testicular cancer,Rate,2019,0.08065827751911508,0.10593758834390374,0.048845750538456266
Deaths,Ethiopia,Both,All ages,Kidney cancer,Rate,2019,0.4804929406962195,0.6907322443089164,0.26950556180185137
Deaths,Ethiopia,Both,All ages,Bladder cancer,Rate,2019,0.7925207929099813,1.0328286087304042,0.5337606279723195
Deaths,Ethiopia,Both,All ages,Brain and central nervous system cancer,Rate,2019,1.0539729484710647,1.4757596740606422,0.8299785670384117
Deaths,Ethiopia,Both,All ages,Thyroid cancer,Rate,2019,0.7883139977027241,1.012781968046743,0.5862173909814026
Deaths,Ethiopia,Both,All ages,Mesothelioma,Rate,2019,0.08320510204642073,0.2698145199352188,0.03043522280738133
Deaths,Ethiopia,Both,All ages,Hodgkin lymphoma,Rate,2019,0.43945996641053664,0.5962706865945151,0.3426217100419579
Deaths,United States of America,Both,All ages,Other malignant neoplasms,Rate,2019,6.421222559781752,6.927333998102384,5.73067685477015
Deaths,Estonia,Both,All ages,Esophageal cancer,Rate,2019,5.438121898460921,6.959467625023622,4.118375851995447
Deaths,Estonia,Both,All ages,Stomach cancer,Rate,2019,22.832955200131554,28.793501059013415,18.166414189061285
Deaths,Estonia,Both,All ages,Liver cancer,Rate,2019,7.220939167892332,9.025553318390518,5.5358503485573936
Deaths,Turkmenistan,Both,All ages,Other malignant neoplasms,Rate,2019,4.795528550601131,5.982429884290481,3.5268567919809244
Deaths,Uzbekistan,Both,All ages,Larynx cancer,Rate,2019,1.0902794010162722,1.295653053601773,0.9078427861871073
Deaths,Rwanda,Both,All ages,Esophageal cancer,Rate,2019,5.227800759714109,7.470210103007263,3.4494211133591635
Deaths,Rwanda,Both,All ages,Stomach cancer,Rate,2019,3.2753837255252707,4.1062068881911316,2.5338602820335687
Deaths,Rwanda,Both,All ages,Liver cancer,Rate,2019,2.250949836259203,2.941950082614913,1.724566700209793
Deaths,Rwanda,Both,All ages,Larynx cancer,Rate,2019,0.6388059276052054,0.8636050607697581,0.4891828978040617
Deaths,Rwanda,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,3.8486610731616846,5.599076764823674,2.646457164352538
Deaths,Rwanda,Both,All ages,Breast cancer,Rate,2019,5.988386732701566,7.868762106358645,4.504975373708687
Deaths,Rwanda,Both,All ages,Cervical cancer,Rate,2019,6.367547926678041,9.49450537603265,4.225859217650892
Deaths,Rwanda,Both,All ages,Uterine cancer,Rate,2019,0.6471380721818051,0.8470666264177787,0.43092234878832136
Deaths,Rwanda,Both,All ages,Prostate cancer,Rate,2019,4.242773944744602,5.718411740939368,2.778281987799195
Deaths,Rwanda,Both,All ages,Colon and rectum cancer,Rate,2019,3.7840893440288816,4.790940599973665,2.9701897441721536
Deaths,Nepal,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.23871154545098447,0.3199888077387329,0.13101449240419977
Deaths,Nepal,Both,All ages,Ovarian cancer,Rate,2019,1.7939171792219022,4.034955508305053,1.0933780867186826
Deaths,Nepal,Both,All ages,Testicular cancer,Rate,2019,0.0689846287883517,0.09516577540352851,0.04418676432231077
Deaths,Nepal,Both,All ages,Kidney cancer,Rate,2019,0.5600447949809992,0.8314359709913879,0.32158528245620926
Deaths,Nepal,Both,All ages,Bladder cancer,Rate,2019,0.9035831996175112,1.1725998062500622,0.6419845001113852
Deaths,Nepal,Both,All ages,Brain and central nervous system cancer,Rate,2019,1.4476096421469145,1.8737180091785597,1.0226935047525654
Deaths,Nepal,Both,All ages,Thyroid cancer,Rate,2019,0.5077936671938229,0.6791354601398679,0.3839681966725211
Deaths,Nepal,Both,All ages,Mesothelioma,Rate,2019,0.13976461323885203,0.18792933768325892,0.09779214239118186
Deaths,Nepal,Both,All ages,Hodgkin lymphoma,Rate,2019,0.330768492174384,0.6058647420334727,0.20722265844731647
Deaths,Nepal,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.4962545912249177,1.8498566324583368,1.1691413026494033
Deaths,Nepal,Both,All ages,Multiple myeloma,Rate,2019,0.640146324532274,0.9449820282334082,0.42846227654155067
Deaths,Nepal,Both,All ages,Leukemia,Rate,2019,2.359171017106076,2.9547287084199456,1.8069383274685977
Deaths,Nepal,Both,All ages,Other neoplasms,Rate,2019,0.18855759984449358,0.2677465346260793,0.11371103993098468
Deaths,United States Virgin Islands,Both,All ages,Larynx cancer,Rate,2019,3.724584135516141,4.385684847273557,3.0536094725123557
Deaths,United States Virgin Islands,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,43.1062772977359,49.82538081378102,36.387142235206845
Deaths,Equatorial Guinea,Both,All ages,Larynx cancer,Rate,2019,0.371413112667689,0.5728375405902283,0.2537845355770766
Deaths,Equatorial Guinea,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,5.492989813958664,8.353572051257963,3.554311187971166
Deaths,Equatorial Guinea,Both,All ages,Breast cancer,Rate,2019,5.401473382921574,8.867689945917295,3.0532438799492203
Deaths,Equatorial Guinea,Both,All ages,Cervical cancer,Rate,2019,3.8251921079866427,6.309069068676852,2.31552077092549
Deaths,Equatorial Guinea,Both,All ages,Uterine cancer,Rate,2019,0.4253956711043172,0.6687463262297081,0.26104945100877364
Deaths,Equatorial Guinea,Both,All ages,Prostate cancer,Rate,2019,3.253570477450575,4.242280635511685,2.1633939146734917
Deaths,Equatorial Guinea,Both,All ages,Colon and rectum cancer,Rate,2019,4.280776589822866,6.250287309811097,2.6696262862536453
Deaths,Equatorial Guinea,Both,All ages,Lip and oral cavity cancer,Rate,2019,0.7710722967298999,1.1677480632069326,0.48669342546962246
Deaths,Equatorial Guinea,Both,All ages,Nasopharynx cancer,Rate,2019,0.17068968142075885,0.2807223651794724,0.09923562774649757
Deaths,Equatorial Guinea,Both,All ages,Other pharynx cancer,Rate,2019,0.2270251572920887,0.34504494901541116,0.1354871774029927
Deaths,Equatorial Guinea,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.3367057494745982,0.5685037818624213,0.2042529122120433
Deaths,Equatorial Guinea,Both,All ages,Pancreatic cancer,Rate,2019,1.92690353528084,2.9557998013888165,1.1511133338253097
Deaths,Equatorial Guinea,Both,All ages,Malignant skin melanoma,Rate,2019,0.21983973670952153,0.352273260117857,0.12504973269227573
Deaths,Equatorial Guinea,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.16294816178718088,0.22682828188840518,0.10756835623662954
Deaths,Equatorial Guinea,Both,All ages,Ovarian cancer,Rate,2019,0.8215890591871996,1.3570247677786786,0.48920404276393975
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Esophageal cancer,Rate,2019,2.0837388470662783,2.72945246759779,1.516620807031626
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Stomach cancer,Rate,2019,12.682138221004793,16.25473564539582,9.676850162373334
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Liver cancer,Rate,2019,2.44939767600218,3.174607483758006,1.892131565242506
Deaths,Romania,Both,All ages,Larynx cancer,Rate,2019,5.3657938609811175,6.50493541051459,4.334269779733566
Deaths,Romania,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,57.25204268803762,69.46019845090088,47.3851885196515
Deaths,Romania,Both,All ages,Breast cancer,Rate,2019,19.030437766113405,22.95841439967978,15.632094322471401
Deaths,Romania,Both,All ages,Cervical cancer,Rate,2019,9.810560661300235,12.164064654747982,7.126650085510613
Deaths,Romania,Both,All ages,Uterine cancer,Rate,2019,3.0873698192703274,3.7440703670339217,2.5107022806959636
Deaths,Romania,Both,All ages,Prostate cancer,Rate,2019,13.670959594754782,16.705774805100678,9.618142956977426
Deaths,Romania,Both,All ages,Colon and rectum cancer,Rate,2019,39.387716021611716,46.899419685074804,32.64814692748451
Deaths,Palau,Both,All ages,Other malignant neoplasms,Rate,2019,12.61377231312075,16.13865327894978,9.900185038787672
Deaths,Kiribati,Both,All ages,Larynx cancer,Rate,2019,0.3883240090744846,0.4911406059330661,0.3047318896559292
Deaths,Kiribati,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,11.39410176085388,14.927068268515988,8.355561355734038
Deaths,Kiribati,Both,All ages,Breast cancer,Rate,2019,11.960811651450737,16.610916326693644,8.57639569481118
Deaths,Kiribati,Both,All ages,Cervical cancer,Rate,2019,24.406269807254407,31.575296337873166,17.72081067357025
Deaths,Kiribati,Both,All ages,Uterine cancer,Rate,2019,1.6435540357831537,2.2650592373917817,0.7071500821648595
Deaths,Kiribati,Both,All ages,Prostate cancer,Rate,2019,2.1216039972024685,2.7774302547468315,1.564825804570471
Deaths,Nauru,Both,All ages,Esophageal cancer,Rate,2019,1.1759774287614293,1.6321199915462465,0.7642766904005032
Deaths,Nauru,Both,All ages,Stomach cancer,Rate,2019,6.893165758668402,8.628343783192971,5.403054296830908
Deaths,Nauru,Both,All ages,Liver cancer,Rate,2019,4.095441767243682,5.939153479095531,2.737252548063363
Deaths,Australia,Both,All ages,Stomach cancer,Rate,2019,6.833426814680955,7.496998617525575,6.118685829790075
Deaths,Australia,Both,All ages,Liver cancer,Rate,2019,7.024194607554044,7.674958303663665,6.375072208543664
Deaths,Australia,Both,All ages,Larynx cancer,Rate,2019,1.044948303794142,1.1566717739560146,0.9389926765781373
Deaths,Australia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,40.84223063625257,43.647300503131014,37.47566939430174
Deaths,Australia,Both,All ages,Breast cancer,Rate,2019,15.105711096258988,16.408727057692136,13.530953284181457
Deaths,Australia,Both,All ages,Cervical cancer,Rate,2019,1.7762011940694422,1.9859918686697693,1.4795780142820172
Deaths,Australia,Both,All ages,Uterine cancer,Rate,2019,2.134509715581801,2.3782696750280374,1.8525172916471007
Deaths,Australia,Both,All ages,Prostate cancer,Rate,2019,18.47632714289768,26.167209364693637,15.095226682811811
Deaths,Australia,Both,All ages,Colon and rectum cancer,Rate,2019,27.410874286266022,29.571532741825656,24.685862759568927
Deaths,Australia,Both,All ages,Lip and oral cavity cancer,Rate,2019,3.673723956842844,3.986638758965408,3.3062642277554914
Deaths,Australia,Both,All ages,Nasopharynx cancer,Rate,2019,0.4597032546532532,0.5164995937505822,0.40637548179460925
Deaths,Australia,Both,All ages,Other pharynx cancer,Rate,2019,1.4071244764321855,1.5939813836518508,1.2405815321880131
Deaths,Australia,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,2.2395897233002864,2.559629640175373,1.870743493198788
Deaths,Slovakia,Both,All ages,Esophageal cancer,Rate,2019,5.307172903152666,7.026057214964558,3.795920183831244
Deaths,Slovakia,Both,All ages,Stomach cancer,Rate,2019,14.038178614862305,17.39174934422467,11.123460820296984
Deaths,Slovakia,Both,All ages,Liver cancer,Rate,2019,5.740220534758086,7.265186914596491,4.472894235646997
Deaths,Marshall Islands,Both,All ages,Leukemia,Rate,2019,4.096224802582647,5.892295338017663,2.8283036956862047
Deaths,Marshall Islands,Both,All ages,Other neoplasms,Rate,2019,0.27619333152615094,0.39942979705128207,0.188380813484861
Deaths,Kyrgyzstan,Both,All ages,Larynx cancer,Rate,2019,0.6015124068269511,0.7127563978245881,0.5093404379022064
Deaths,Kyrgyzstan,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,8.570227170196645,9.727461754396248,7.43093734286264
Deaths,Kyrgyzstan,Both,All ages,Breast cancer,Rate,2019,4.5188991599368205,5.232968663460872,3.894051413893158
Deaths,Kyrgyzstan,Both,All ages,Cervical cancer,Rate,2019,3.856622976795184,4.559626575889024,3.1019783068956484
Deaths,Kyrgyzstan,Both,All ages,Uterine cancer,Rate,2019,1.1106056346908537,1.3136532902413434,0.9315294446089452
Deaths,Kyrgyzstan,Both,All ages,Prostate cancer,Rate,2019,1.7274574581126212,2.0939976299026584,1.2175993081872925
Deaths,Kyrgyzstan,Both,All ages,Colon and rectum cancer,Rate,2019,5.290847419004033,6.026833628508375,4.644822574775672
Deaths,Kyrgyzstan,Both,All ages,Lip and oral cavity cancer,Rate,2019,1.1240899050981892,1.3202285113114172,0.9667166130383635
Deaths,Kyrgyzstan,Both,All ages,Nasopharynx cancer,Rate,2019,0.2927804182898744,0.3484912095203289,0.244914919827999
Deaths,Kyrgyzstan,Both,All ages,Other pharynx cancer,Rate,2019,0.4787459993625028,0.5699285044898874,0.3977208579038443
Deaths,Kyrgyzstan,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.6692970124129687,0.791040097297065,0.5261880892546238
Deaths,Kyrgyzstan,Both,All ages,Pancreatic cancer,Rate,2019,3.5528006092316473,4.078486159085103,3.04919703746007
Deaths,Kyrgyzstan,Both,All ages,Malignant skin melanoma,Rate,2019,0.3946869097637593,0.5286043886614579,0.30861751122807085
Deaths,Kyrgyzstan,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.6345653390957151,0.7355559346634001,0.5294567329239372
Deaths,Kyrgyzstan,Both,All ages,Ovarian cancer,Rate,2019,1.9988848103582444,2.3987032795912397,1.5545618479211893
Deaths,Kyrgyzstan,Both,All ages,Testicular cancer,Rate,2019,0.15273714509402625,0.1846746827969717,0.12378046180539122
Deaths,Kyrgyzstan,Both,All ages,Kidney cancer,Rate,2019,1.374426013735584,1.6272756774627175,1.1630745513490146
Deaths,Kyrgyzstan,Both,All ages,Bladder cancer,Rate,2019,0.9331528575472858,1.0906436172717555,0.782144266108482
Deaths,Kenya,Both,All ages,Mesothelioma,Rate,2019,0.11126349266328926,0.29706325593658994,0.05398571489478522
Deaths,Kenya,Both,All ages,Hodgkin lymphoma,Rate,2019,0.3262832756124974,0.41553577027890726,0.25206742510432617
Deaths,Kenya,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.7950093376962144,2.36400740282047,1.3838329198067305
Deaths,Kenya,Both,All ages,Multiple myeloma,Rate,2019,0.6105088669396818,0.8017260086867374,0.4278950027626927
Deaths,Kenya,Both,All ages,Leukemia,Rate,2019,1.5932736182498848,2.0324841867551733,1.1913287539450612
Deaths,Kenya,Both,All ages,Other neoplasms,Rate,2019,0.13455112956015233,0.17635224535710667,0.08465187337951686
Deaths,Mexico,Both,All ages,Brain and central nervous system cancer,Rate,2019,2.2229202464235085,2.620149738015869,1.6276838554006638
Deaths,Mexico,Both,All ages,Thyroid cancer,Rate,2019,0.7559336279331228,0.8715083149469272,0.6488722297713478
Deaths,Mexico,Both,All ages,Mesothelioma,Rate,2019,0.2825054066910191,0.3323934338096734,0.23539911334204236
Deaths,Mexico,Both,All ages,Hodgkin lymphoma,Rate,2019,0.5062380714459577,0.6449856413177859,0.4162989150435086
Deaths,Mexico,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,2.720543986481977,3.102437318458784,2.356561193416072
Deaths,Mexico,Both,All ages,Multiple myeloma,Rate,2019,1.1556215186827992,1.3721602968391218,0.921663665235859
Deaths,Mexico,Both,All ages,Leukemia,Rate,2019,4.201451470604087,4.768681422932094,3.6840377008776066
Deaths,Mexico,Both,All ages,Other neoplasms,Rate,2019,0.6646400779681491,1.026288464313753,0.5171548368167466
Deaths,Malawi,Both,All ages,Other malignant neoplasms,Rate,2019,10.709418643058795,13.916250833929963,8.234997670555298
Deaths,Mauritius,Both,All ages,Larynx cancer,Rate,2019,1.5247841305801557,1.8947968630203837,1.214042019695931
Deaths,Mauritius,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,16.387186936412505,19.742839101620273,13.380209935380874
Deaths,Mauritius,Both,All ages,Breast cancer,Rate,2019,16.035385900647917,19.73845114414415,12.935792117747337
Deaths,Mauritius,Both,All ages,Cervical cancer,Rate,2019,4.1971573953260295,5.30962241772823,3.3151621357644268
Deaths,Mauritius,Both,All ages,Uterine cancer,Rate,2019,2.583406915224946,3.170775800003091,2.1042808106662076
Deaths,Mauritius,Both,All ages,Prostate cancer,Rate,2019,7.559446308518704,9.611078513028257,5.156546307174061
Deaths,Mauritius,Both,All ages,Colon and rectum cancer,Rate,2019,16.813934435903743,20.477107962650486,13.77904987516861
Deaths,Mauritius,Both,All ages,Lip and oral cavity cancer,Rate,2019,3.3616813204554012,4.107588135129927,2.7276673749991835
Deaths,Mauritius,Both,All ages,Nasopharynx cancer,Rate,2019,0.9032657927018856,1.1472071138552808,0.7147570784500412
Deaths,South Africa,Both,All ages,Breast cancer,Rate,2019,9.550228717987489,10.85325932481692,8.402216173754274
Deaths,South Africa,Both,All ages,Cervical cancer,Rate,2019,7.942435487464334,9.38588512318952,6.554862367119714
Deaths,South Africa,Both,All ages,Uterine cancer,Rate,2019,1.0233385620489246,1.2134175476542615,0.7101519551908763
Deaths,South Africa,Both,All ages,Prostate cancer,Rate,2019,9.995385865727668,11.471116448024931,7.823743019194764
Deaths,South Africa,Both,All ages,Colon and rectum cancer,Rate,2019,8.277065571171908,9.3500470813016,7.48220253871332
Deaths,South Africa,Both,All ages,Lip and oral cavity cancer,Rate,2019,1.8684200301782312,2.1172888086315504,1.6931636834967743
Deaths,South Africa,Both,All ages,Nasopharynx cancer,Rate,2019,0.35995366230844683,0.4025503770402384,0.32388990117278077
Deaths,South Africa,Both,All ages,Other pharynx cancer,Rate,2019,0.5044108525634512,0.577229207957808,0.43841953114640697
Deaths,South Africa,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.6056570955165573,0.7079208001920092,0.49595912620392724
Deaths,South Africa,Both,All ages,Pancreatic cancer,Rate,2019,4.72836086701795,5.31673447303531,4.223187413711902
Deaths,South Africa,Both,All ages,Malignant skin melanoma,Rate,2019,0.869694885358185,1.0734645200770812,0.5303867036041697
Deaths,South Africa,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.5909377795127692,0.64417447340316,0.5303151297362595
Deaths,South Africa,Both,All ages,Ovarian cancer,Rate,2019,2.198095450185959,2.6694321455391257,1.6809347100393033
Deaths,South Africa,Both,All ages,Testicular cancer,Rate,2019,0.1659064669643103,0.18772146415965413,0.1455876807695127
Deaths,Cyprus,Both,All ages,Esophageal cancer,Rate,2019,1.8551641474198846,2.195776804654681,1.4013268999663506
Deaths,Cyprus,Both,All ages,Stomach cancer,Rate,2019,9.49249694882979,10.88249948813393,8.297317964296521
